id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,apply_link,easy_apply_link,company_career_url,company_website,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,detail_fetched
4854db67-e3c3-4ca5-8529-beb3801f26d3,caa5a36e7b6edeaa65cebe271fc30382,2026-08-25,Indeed,Data Engineer,Sr AI Data Engineer,GE Aerospace,Remote,Remote,,5-7 years,"Python, TensorFlow, Apache Spark, AWS, Hadoop, SQL",,,0,https://www.indeed.com/rc/clk?jk=0579c0bfa3c66935&bb=FVyLfqrh0ZqjjFztYWJXu3sMt4ZQ08qjIMCIZZLxhKLHkFpgtB3cPvGO7LHOCV9xim-w_YqjHHolQdwMZkvQioCTK1mcTVVL5Xo0zjTVgIpBatNQAwTk4g89ybsrHjnjG30iWQGAgI3cx8b88azP0wpl1a4aD-lt-9gbIWfaX3w%3D&xkcb=SoCc67M2fc44CEQUiZ0tbzkdCdPP&fccid=aac6f2070b0f3775&vjs=3,,,,,0579c0bfa3c66935,False,85,Valid,GE Aerospace is seeking a Sr AI Data Engineer to design and implement AI and data engineering solutions. The ideal candidate will have experience with AI and data engineering technologies.,False
fc24eb9e-1041-47a9-980e-55e98e7aab24,4bc7c9a93af4a6a56f52f4dd326573bd,2026-08-25,Dice,Data Engineer,Data Engineer,Sierra Business Solution LLC,Remote • Today,Remote,,3-5 years,"AWS, Apache Spark, Python, SQL, Hadoop, Docker",Remote • Today,,0,https://www.dice.com/job-detail/99940ff0-2301-4e87-a205-102c565a6f28,,,,,99940ff0-2301-4e87-a205-102c565a6f28,False,60,Partial,"Data Engineer position available at Sierra Business Solution LLC, a remote opportunity requiring expertise in data engineering.",False
16c53485-9abd-4a23-a5a9-cf4e29c76c1c,1e1db7ece5bd9a35bf8a223557327598,2026-08-25,Dice,Data Engineer,Data Engineer,SANS,"New York, New York • Today",Not specified,,Not specified,,"New York, New York • Today",,0,https://www.dice.com/job-detail/e33ba810-d8a9-4cd0-84d6-00de7b93a54a,,,,,e33ba810-d8a9-4cd0-84d6-00de7b93a54a,False,50,Partial,AI unavailable,False
b5a2af79-98ed-4edc-b886-9af11d6c0b73,65f78ca49e98b3309df689b8ca64ed21,2026-08-25,Dice,Data Engineer,Data Engineer,Randstad Digital,North Carolina • Today,Not specified,,Not specified,,North Carolina • Today,,0,https://www.dice.com/job-detail/3260102a-d543-4330-be02-279a8b228cbf,,,,,3260102a-d543-4330-be02-279a8b228cbf,False,50,Partial,AI unavailable,False
b5eee80c-e71a-4e1f-92a5-98bb4691018e,3cdbccf1264ab46ac74228bf2490a0b4,2026-08-25,Dice,Data Engineer,Data Engineer,Alpha Net Consulting LLC,"Fremont, California • Today",Not specified,,Not specified,,"Fremont, California • Today",,0,https://www.dice.com/job-detail/47c7f580-a3a0-48a6-8fa1-7bf8932a1f35,,,,,47c7f580-a3a0-48a6-8fa1-7bf8932a1f35,False,50,Partial,AI unavailable,False
7c49a356-3674-4024-9271-2594a26e898e,71bc1d3508d98ee5a7a8b4d6366e2352,2026-08-25,Dice,Data Engineer,Data Engineer,Prestige Staffing,"Charlotte, North Carolina • Today",Not specified,,Not specified,,"Charlotte, North Carolina • Today",,0,https://www.dice.com/job-detail/ba9298a3-e74e-4ab9-bf72-1f133fcdc4d6,,,,,ba9298a3-e74e-4ab9-bf72-1f133fcdc4d6,False,50,Partial,AI unavailable,False
5f224f5d-fd06-4af9-bd97-63f47c6e4f75,8095df54d60570f62f94f79f9cd5522c,2026-08-25,Dice,Data Engineer,Data Engineer,Robert Half,"Los Angeles, California • Today",Not specified,,3-5 years,"AWS, Python, Apache Beam, Apache Spark, SQL, Linux","Los Angeles, California • Today",,0,https://www.dice.com/job-detail/3f4aed21-cca4-42c1-9411-c85e3a636377,,,,,3f4aed21-cca4-42c1-9411-c85e3a636377,False,80,Valid,"Robert Half is seeking a Data Engineer to join their team in Los Angeles, California. The ideal candidate will have experience with data engineering and a strong understanding of data pipelines and architecture.",False
bc372996-9bfb-4a69-8752-fcdc6c2601f5,8c04fe754f0d0e0a094cc0e10b898f3f,2026-08-25,Dice,Data Engineer,Data Engineer,"Mitchell Martin, Inc.","Jersey City, New Jersey • Today",Not specified,,Not specified,,"Jersey City, New Jersey • Today",,0,https://www.dice.com/job-detail/d1328d47-ebaf-4c89-b75f-cff2ce5e7753,,,,,d1328d47-ebaf-4c89-b75f-cff2ce5e7753,False,50,Partial,AI unavailable,False
5231fd69-3bd5-4ff0-b509-67dfc1da18aa,f173f4a4afd670f9260e4791f1428f38,2026-08-25,Dice,Data Engineer,Data Engineer,Swanktek Inc,"Plano, Texas • Today",Not specified,,Not specified,,"Plano, Texas • Today",,0,https://www.dice.com/job-detail/87522d3a-261e-4f1b-97b3-da42933ea0ff,,,,,87522d3a-261e-4f1b-97b3-da42933ea0ff,False,50,Partial,AI unavailable,False
6b044edb-b79e-441d-b5ee-66cc27e9e1ed,a5cd4f590c318c4aec86aa16c6541a5a,2026-08-25,Dice,Data Engineer,Data Engineer,Avanciers LLC,"Warren, New Jersey • Today",Not specified,,Not specified,,"Warren, New Jersey • Today",,0,https://www.dice.com/job-detail/9478dad0-8c8b-466a-b95c-1ab3abbe2f9e,,,,,9478dad0-8c8b-466a-b95c-1ab3abbe2f9e,False,50,Partial,AI unavailable,False
64599e9c-402e-4103-b98c-27d59fb8013f,cebcd3b88971f85f5becee1e15080f9e,2026-08-25,Dice,Data Engineer,Data Engineer,Global Force USA,"Hybrid in Hollywood, Florida • Yesterday",Not specified,,5-7 years,"AWS, Python, Apache Spark, SQL, NoSQL, Linux","Hybrid in Hollywood, Florida • Yesterday",,0,https://www.dice.com/job-detail/730fd277-9591-4e2b-b04e-cef064afc148,,,,,730fd277-9591-4e2b-b04e-cef064afc148,False,80,Valid,"Global Force USA is seeking a Data Engineer to design, develop, and maintain large-scale data systems. The ideal candidate will have experience with data engineering tools and technologies.",False
28ab4fca-c3d7-4763-aa68-3d47f06fd367,0cfad92541e67fefb5713d31a3c139ea,2026-08-25,Dice,Data Engineer,Data Engineer,Pull Skill Technologies,"Hybrid in Fort Worth, Texas • Today",Not specified,,Not specified,"AWS, Python, SQL, Apache Spark, Hadoop, Linux","Hybrid in Fort Worth, Texas • Today",,0,https://www.dice.com/job-detail/34e7a91a-59f5-4ac6-9512-3c8e5d431807,,,,,34e7a91a-59f5-4ac6-9512-3c8e5d431807,False,85,Valid,"Pull Skill Technologies is hiring a Data Engineer to work in a hybrid environment in Fort Worth, Texas.",False
e78c4570-820a-4821-ad65-2bae567d8af0,64d5ff760d1acddad702dfb4cfa046fe,2026-08-25,Dice,Data Engineer,Data Engineer,Kavi Software Technologies Private Limited,"Barrington, Illinois • Today",Not specified,,Not specified,,"Barrington, Illinois • Today",,0,https://www.dice.com/job-detail/eee0e1e2-dd16-4883-baee-1647ad680cdc,,,,,eee0e1e2-dd16-4883-baee-1647ad680cdc,False,50,Partial,AI unavailable,False
e50d6e06-89da-45a8-95f5-0362a6cdaf05,7fd24a8812f87bd586b9fa6db07e94eb,2026-08-25,Dice,Data Engineer,Data Engineer,"Exodus Integrity Services, Inc.","Brecksville, Ohio • Today",Not specified,,Not specified,,"Brecksville, Ohio • Today",,0,https://www.dice.com/job-detail/233655ac-a017-4489-9477-e7e6b0988a82,,,,,233655ac-a017-4489-9477-e7e6b0988a82,False,50,Partial,AI unavailable,False
affd1789-4450-4c8c-bba7-5a9372630ede,f8d1f23eb992f182be3569f07b1721c3,2026-08-25,Built In,Data Engineer,Data Engineer 3,Data Engineer 3,Reposted 5 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-3/10810101,,,,,,False,50,Partial,AI unavailable,False
53fc9f78-7c10-4a30-bcf1-48a758db1e5a,665b74f91c6afadfa6a8f71468f4442a,2026-08-25,Built In,Data Engineer,Data Engineer III,Data Engineer III,11 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-iii/10830450,,,,,,False,50,Partial,AI unavailable,False
b84bcfa5-4012-4cd6-a2eb-73e88ae2c993,6f7f96b313ae6713d032f185635bac61,2026-08-25,Built In,Data Engineer,"Sr Cloud Data Engineer, SMAI","Sr Cloud Data Engineer, SMAI",Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-gcp-data-engineer-smai/10097065,,,,,,False,50,Partial,AI unavailable,False
bc9b1e3c-d428-450d-8c76-39841291f8f7,0899f8fbb953433213dc1ad30c3d8c15,2026-08-25,Built In,Data Engineer,Data Engineer,Data Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer/10174974,,,,,,False,50,Partial,AI unavailable,False
3396fb81-efcf-4ae8-a115-7a7e49789fb5,21bb08707a566f74f0c7ea5375323d6f,2026-08-25,Built In,Data Engineer,Data Engineer II,Data Engineer II,Reposted 2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-ii/10806388,,,,,,False,50,Partial,AI unavailable,False
426ab288-4d98-46e8-9966-ef3622307e04,830e6a71bfabe8e88b2a83d2d0f8e797,2026-08-25,Built In,Data Engineer,Data Engineer,Data Engineer,Reposted 2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer/9290826,,,,,,False,50,Partial,AI unavailable,False
a4d728db-9163-48ec-bafb-899ee644df26,d426a69b167e75e1afe78c057efbc590,2026-08-25,Built In,Data Engineer,Data Engineer II,Data Engineer II,3 Days Ago,Not specified,,Not specified,Not specified,,,0,https://builtin.com/job/data-engineer-ii/10806384,,,,,,False,60,Partial,"Job posting lacks relevant information, appears to be a placeholder.",False
4cab9ccd-2d91-4eab-a47d-66340ebc2526,4392134ea026775e31e18b1af8a473b4,2026-08-25,Built In,Data Engineer,Data Engineer ( AI/ML ),Data Engineer ( AI/ML ),Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-ai-ml/10296357,,,,,,False,50,Partial,AI unavailable,False
afd7f749-9faa-4b1b-bf82-6a243e7b1c21,fd251fc3a291363fdf3d40cb121365b2,2026-08-25,Built In,Data Engineer,Data Engineer III,Data Engineer III,4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-iii/10794167,,,,,,False,50,Partial,AI unavailable,False
61f49b56-4cf7-44f1-bf1d-3489cb6ed85b,ae1a570404a6056412c87a4a723d280d,2026-08-25,Built In,Data Engineer,Applied AI ML Associate Senior-Data Engineer,Applied AI ML Associate Senior-Data Engineer,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/applied-ai-ml-associate-senior-data-engineer/10498029,,,,,,False,50,Partial,AI unavailable,False
e050789e-daa3-4601-bb50-9427344751ce,331c70123a6784011c8b24352a4d55e3,2026-08-25,Built In,Data Engineer,Senior Azure Data Engineer,Senior Azure Data Engineer,5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-azure-data-engineer/10758338,,,,,,False,50,Partial,AI unavailable,False
6285de87-efac-4718-8121-3ddcd2e01220,7bcfc7dc16231783497ab8988ae2eb9a,2026-08-25,Built In,Data Engineer,Azure Data Engineer,Azure Data Engineer,5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/azure-data-engineer/10758327,,,,,,False,50,Partial,AI unavailable,False
04b78e37-2a83-44ba-9abc-16308e385974,738a743d59affce5b0391b11f4048897,2026-08-25,Built In,Data Engineer,Associate Platform Services - Data Engineer,Associate Platform Services - Data Engineer,6 Days Ago,Not specified,,3-5 years,"AWS, Python, Apache Spark, Hadoop, SQL, NoSQL",,,0,https://builtin.com/job/associate-platform-services-data-engineer/10740229,,,,,,False,60,Partial,Job posting for Associate Platform Services - Data Engineer with focus on data engineering skills and experience.,False
d36cd4f8-0d20-47f9-90fb-64aa8c4cb269,6d1737400e8db63c8d2c2fed610bed6d,2026-08-25,Built In,Data Engineer,"Data Engineer, Vice President","Data Engineer, Vice President",6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-vice-president/10734280,,,,,,False,50,Partial,AI unavailable,False
61f3741b-6dd9-4910-8f3c-a12e388ea8d0,3da589959e58bf509484fa9ddabb3884,2026-08-25,Built In,Data Engineer,Data Engineer Lead,Data Engineer Lead,Reposted 6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-lead/9378488,,,,,,False,50,Partial,AI unavailable,False
17deea28-7e1d-4ff1-8626-af993bff3665,605c7e14a2035896140deffa3a52852c,2026-08-25,Built In,Data Engineer,Principal Data Engineer,Principal Data Engineer,7 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-data-engineer/10731106,,,,,,False,50,Partial,AI unavailable,False
b6b84021-3b4e-4817-b97c-90bb52819741,9398f5054f3b7961ea2ac9ab446d87a2,2026-08-25,Built In,Data Engineer,Data Engineer II,Data Engineer II,Reposted 7 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-ii/9646143,,,,,,False,50,Partial,AI unavailable,False
a768da0b-547e-4202-bd96-f049974abc60,d0f33335e3a21475955c41de3f964aa7,2026-08-25,Built In,Data Engineer,Data Engineer II (SAS),Data Engineer II (SAS),Reposted 7 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-ii-sas/9646144,,,,,,False,50,Partial,AI unavailable,False
b9ccb210-445d-400e-8da3-d764fc032322,c6a2f880f6fa7890606e9f3c16cad2e2,2026-08-25,Built In,Data Engineer,"Engineer 3, Data Engineer","Engineer 3, Data Engineer",9 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/engineer-3-data-engineer/10705283,,,,,,False,50,Partial,AI unavailable,False
c7ec9787-e203-4b54-a316-4446ff91c26b,d0eb0154757b59c411c59d13d651a0c5,2026-08-25,Built In,Data Engineer,Sr Advanced Data Engineer,Sr Advanced Data Engineer,Reposted 9 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-advanced-data-engineer/10283353,,,,,,False,50,Partial,AI unavailable,False
8ebfe97e-704e-4297-9043-aadda2535de3,9ff83556ac4a261fdec42caa5a5ec672,2026-08-25,Built In,Data Engineer,Senior Software Engineer - Data Engineer,Senior Software Engineer - Data Engineer,Reposted 10 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-software-engineer-data-engineer/8839819,,,,,,False,50,Partial,AI unavailable,False
890d9d0c-1a96-4988-ad3b-30b971f55841,cf52a58ac7d5ad7fa61469a8ef7cb38a,2026-08-25,Built In,Data Engineer,Data Engineer II,Data Engineer II,Reposted 11 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-i/9251019,,,,,,False,50,Partial,AI unavailable,False
df729dc2-cf74-4c14-a8ca-37bba3a87931,97a6acdec011b475a27f9e9d940e8941,2026-08-25,Built In,Data Engineer,"Data Engineer - Pyspark, Databricks, Snowflake, Azure Cloud","Data Engineer - Pyspark, Databricks, Snowflake, Az",12 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-pyspark-databricks-snowflake-azure-cloud/10666853,,,,,,False,50,Partial,AI unavailable,False
eaf038f4-1173-4539-b998-5e746ba206a6,4defdddd34ae4f6faad83b23b7212ea1,2026-08-25,Built In,Data Engineer,Data Engineer II,Data Engineer II,13 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-ii/10648988,,,,,,False,50,Partial,AI unavailable,False
e60eda7e-8f9e-46c7-acf6-b23ee12cc801,98fb45a008ac04249b96feda69bbd21d,2026-08-25,Built In,Data Engineer,Principal Data Engineer,Principal Data Engineer,Reposted 17 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-data-engineer/8645569,,,,,,False,50,Partial,AI unavailable,False
1967be24-622c-4f75-93c8-c123689166f6,309b3704776710aebf8af742420a97c7,2026-08-25,Lever,Data Engineer,Egen - Lead Data Engineer,Egen,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/egen/38a572c3-2981-4970-82a4-03a683c58b25,,,,,38a572c3-2981-4970-82a4-03a683c58b25,False,65,Partial,AI unavailable,False
aa0d230d-97c5-4121-be4d-0b9cbd7d3e92,90dd0949bee2623a3daa0cf20487c5ee,2026-08-25,Lever,Data Engineer,Jobgether - Senior Software Engineer (Data Engineer),Jobgether,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/jobgether/965d03bd-8e69-483f-9292-f0fb30ec6412,,,,,965d03bd-8e69-483f-9292-f0fb30ec6412,False,65,Partial,AI unavailable,False
f35003e3-f8d8-41c4-b659-9ef02eb0a1df,87f9d205e18cb1c741a5de11fe203933,2026-08-25,Lever,Data Engineer,PingWind - DBA / Data Modeler / Data Engineer,Pingwind,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/pingwind/efed6847-f486-4155-85a9-5042a9e4581b,,,,,efed6847-f486-4155-85a9-5042a9e4581b,False,60,Partial,AI unavailable,False
80b412c2-ba37-4b32-a552-1d1b2707c70c,facdd6de9537827f88b226108a108002,2026-08-25,Lever,Data Engineer,PingWind - Senior DBA / Data Modeler / Data Engineer,Pingwind,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/pingwind/466a12e5-5f78-4e66-ba56-b03a3a00b357,,,,,466a12e5-5f78-4e66-ba56-b03a3a00b357,False,85,Valid,AI unavailable,False
acd1f174-0cde-4d9f-83bb-6e94e53bc3fe,d6260362cf40efc498988ba95bb06356,2026-08-25,Lever,Data Engineer,Jobgether - Azure Data Engineer,Jobgether,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/jobgether/d42826f1-bbdb-4123-9a1a-57922e2396a0/apply,,,,,d42826f1-bbdb-4123-9a1a-57922e2396a0,False,60,Partial,AI unavailable,False
4970c90f-1b51-45bd-94f2-998e72c00e7f,9fd1942102dd818ebc3c35cdc815e1f1,2026-08-25,Lever,Data Engineer,Jobgether - Data Engineer,Jobgether,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/jobgether/3c894973-30e7-4b53-a89a-d972eef68ad7/apply,,,,,3c894973-30e7-4b53-a89a-d972eef68ad7,False,60,Partial,AI unavailable,False
55684709-b8e5-4545-9cd9-a9aca0d4c4ca,c05f11cc16998b22ffd98dfbdb98e062,2026-08-25,Lever,Data Engineer,HealthCare - AI Engineer,Healthcare,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/healthcare/5b1f873b-c8a9-4a93-b738-330ebe3163bf,,,,,5b1f873b-c8a9-4a93-b738-330ebe3163bf,False,60,Partial,AI unavailable,False
c4a27f81-e849-4cee-9e9b-b5f4e7d0f16d,55b3dac43336c714b269362d29e83ff9,2026-08-25,Lever,Data Engineer,H1 - Sr. Software Engineer - MCU,H1,USA,Not specified,Not Specified,Not specified,,,"1 day ago - Working across modern cloud infrastructure, distributed systems, and AI-enabled technologies, this team solves challenging technical problems at scale while partnering closely with Product, Design, and Data Engineering to continually improve the performance, reliability, and capabilities of our platform.",42,https://jobs.lever.co/h1/29373a30-97c0-4ea5-bbc9-cb135b2a2e21,,,,,29373a30-97c0-4ea5-bbc9-cb135b2a2e21,False,40,Partial,AI unavailable,False
a08cf64c-ffb5-461d-81b2-f5ee37f6c147,8179589ad9942c6418f06c1a2aeae6ee,2026-08-25,Lever,Data Engineer,Brillio - AEP/CJA Developer - R01570137,Brillio 2,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/brillio-2/f3fa2d46-0d17-4eb3-b66c-68e8010df500,,,,,f3fa2d46-0d17-4eb3-b66c-68e8010df500,False,65,Partial,AI unavailable,False
7e25628f-cdb6-4b31-9e41-694ec881f6dc,8479ae5c2f3f04865da2c10d5b517497,2026-08-25,Lever,Data Engineer,"CI&T - [Job-31047] Mid-Level Java Developer + Python, Brazil",Ciandt,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/ciandt/9ee57a14-f9df-4bf8-be01-71161c65f11a,,,,,9ee57a14-f9df-4bf8-be01-71161c65f11a,False,60,Partial,AI unavailable,False
e4a08bb2-7165-4340-9846-f3f29dc7351a,d12bd04bcc2b7db8cddc701f82305832,2026-08-25,Lever,Data Engineer,"Jobgether - Engenheiro de Dados Sênior (Redshift, Airflow e DBT)",Jobgether,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/jobgether/9cf41341-a621-49b3-a27b-7a7107de9cfe,,,,,9cf41341-a621-49b3-a27b-7a7107de9cfe,False,60,Partial,AI unavailable,False
1a1b6905-0a1b-4d88-ae04-d57147ecf054,3983c6c1f55763ae695674df4e929b18,2026-08-25,LinkedIn,Senior Data Engineer,Sr. Data Engineer,Alexander Technology Group,"Boston, MA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/sr-data-engineer-at-alexander-technology-group-4446234567,,,,,,False,50,Partial,AI unavailable,False
787e2f40-e8a8-4dd3-80cb-e7ab34cae1a6,15dcb61a30d723949408db7dfded98d7,2026-08-25,LinkedIn,Senior Data Engineer,Senior Data Engineer,Tatari,"New York, NY",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-tatari-4443491187,,,,,,False,50,Partial,AI unavailable,False
9484692a-9181-4be5-ab18-337575e28209,5f035c44792609eef3031c86b1446131,2026-08-25,LinkedIn,Senior Data Engineer,Senior Data Engineer,Chenega Professional Services Strategic Business Unit,"Georgia, United States",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-chenega-professional-services-strategic-business-unit-4458503464,,,,,,False,50,Partial,AI unavailable,False
e2d9d875-3fb9-4a25-bf65-c89209eb18bd,3644da13922f02afef3063f284ff0add,2026-08-25,LinkedIn,Senior Data Engineer,Senior PySpark Data Developer,Tata Consultancy Services,"Irving, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-pyspark-data-developer-at-tata-consultancy-services-4448222021,,,,,,False,50,Partial,AI unavailable,False
660908be-2125-4404-914c-b4a8f32302d1,aa01bcf252bea9d6e4e96cb8157e50e6,2026-08-25,LinkedIn,Senior Data Engineer,Senior Software Engineer - Data Engineering,"iTradeNetwork, Inc.","Charlotte, NC",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-software-engineer-data-engineering-at-itradenetwork-inc-4449750745,,,,,,False,50,Partial,AI unavailable,False
47d4683a-e54b-439a-85fd-46b3fc29a6ec,377f7c8c3242b1de70f2a9e736725ee3,2026-08-25,LinkedIn,Senior Data Engineer,Senior Data Engineer #4885,BioSpace,"Durham, NC",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-%234885-at-biospace-4458591562,,,,,,False,50,Partial,AI unavailable,False
87850fcc-9e26-4a2a-b937-049aed59776a,14669947916f48eeae75cf7b751b2a7d,2026-08-25,LinkedIn,Senior Data Engineer,Senior Data Engineer,Raydar,United States,Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-raydar-4458582455,,,,,,False,50,Partial,AI unavailable,False
c845b1d5-fde1-452c-9aa8-c59a3ab84aad,95606af585162f42a97603b208f864cc,2026-08-25,LinkedIn,Senior Data Engineer,Senior Data Engineer,Capgemini,"New York, United States",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-capgemini-4458527732,,,,,,False,50,Partial,AI unavailable,False
